country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,1,0,0,630,PRI,Partito Repubblicano Italiano,Republican Party,4.9704,26,498,567,256,93
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,10,630,PdCI,Partito dei Comunisti Italiani,Party of the Italian Communists,1.0423,26,498,567,256,1661
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,3,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,498,567,256,1030
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,1,0,40,630,UC,Unione / Centro,Union / Centre,6.1092,26,498,567,256,226
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,498,567,256,974
ITA,Italy,2001-05-13,2005-05-28,Berlusconi III,0,0,0,3,630,one-seat,one seat,one seat,,26,498,567,256,2302
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,1,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,107,117,567,927
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,1,630,ALD,Autonomie Liberté Démocratie,Autonomy Liberty Democracy,6,26,107,117,567,1063
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,71,630,AN,Alleanza Nazionale,National Alliance,8.0871,26,107,117,567,373
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,1,220,630,CeS,Centro-sinistra,Centre Left,3.3,26,107,117,567,1048
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,4,630,DCA,Democrazia Cristiana per le Autonomie,Christian Democracy for the Autonomies,6.2,26,107,117,567,52
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,140,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,107,117,567,596
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,0,15,630,FdV,Federazione dei Verdi,Federation of the Greens,2.3725,26,107,117,567,910
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,0,17,630,IdV,Italia dei Valori,Italy of Values,4.8712,26,107,117,567,693
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,26,630,LN,Lega Nord,North League,7.8007,26,107,117,567,1436
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,6,630,LUP,L'Unione-Prodi,The Union-Prodi,2.6216,26,107,117,567,1246
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,0,41,630,PRC,Partito della Rifondazione Comunista,Communist Refoundation Party,0.8849,26,107,117,567,1321
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,0,16,630,PdCI,Partito dei Comunisti Italiani,Party of the Italian Communists,1.0423,26,107,117,567,1661
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,0,18,630,R,Radicali,Radicals,3.9732,26,107,117,567,1296
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,4,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,107,117,567,1030
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,39,630,UC,Unione / Centro,Union / Centre,6.1092,26,107,117,567,226
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,1,0,10,630,UDEUR,Unione Democratici per l'Europa,Union of Democrats for Europe,5.285,26,107,117,567,399
ITA,Italy,2006-04-09,2006-05-17,Prodi II,0,0,0,1,630,one-seat,one seat,one seat,,26,107,117,567,2302
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,1,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,111,823,117,927
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,1,630,ALD,Autonomie Liberté Démocratie,Autonomy Liberty Democracy,6,26,111,823,117,1063
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,276,630,CeD,Centro-destra,Centre Right,7.4,26,111,823,117,67
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,1,1,0,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,111,823,117,596
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,29,630,IdV,Italia dei Valori,Italy of Values,4.8712,26,111,823,117,693
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,1,0,60,630,LN,Lega Nord,North League,7.8007,26,111,823,117,1436
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,8,630,MpA,Movimento per l'Autonomia,Movement for Autonomy,6.2,26,111,823,117,1040
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,217,630,PD,Partito Democratico,Democratic Party,2.6216,26,111,823,117,382
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,2,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,111,823,117,1030
ITA,Italy,2008-04-13,2008-05-08,Berlusconi IV,0,0,0,36,630,UC,Unione / Centro,Union / Centre,6.1092,26,111,823,117,226
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,1,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,111,983,823,927
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,1,630,ALD,Autonomie Liberté Démocratie,Autonomy Liberty Democracy,6,26,111,983,823,1063
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,276,630,CeD,Centro-destra,Centre Right,7.4,26,111,983,823,67
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,33,630,FLI,Futuro e libertà per l'Italia,Future and Freedom for Italy,7.4,26,111,983,823,1477
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,29,630,IdV,Italia dei Valori,Italy of Values,4.8712,26,111,983,823,693
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,60,630,LN,Lega Nord,North League,7.8007,26,111,983,823,1436
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,8,630,MpA,Movimento per l'Autonomia,Movement for Autonomy,6.2,26,111,983,823,1040
ITA,Italy,2008-04-13,2011-11-16,Monti,1,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,111,983,823,2001
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,217,630,PD,Partito Democratico,Democratic Party,2.6216,26,111,983,823,382
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,2,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,111,983,823,1030
ITA,Italy,2008-04-13,2011-11-16,Monti,1,0,0,36,630,UC,Unione / Centro,Union / Centre,6.1092,26,111,983,823,226
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,2,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,789,1048,983,927
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,6,630,CD,Centro Democratico,Democratic Centre,6,26,789,1048,983,2153
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,1,0,98,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,789,1048,983,596
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,9,630,FdI-CN,Fratelli d'Italia – Centrodestra Nazionale,Brothers of Italy -- National Centre-right,7.4,26,789,1048,983,2154
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,18,630,LN,Lega Nord,North League,7.8007,26,789,1048,983,1436
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,109,630,M5S,Movimento 5 Stelle,Five Star Movement,,26,789,1048,983,2155
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,1,1,297,630,PD,Partito Democratico,Democratic Party,2.6216,26,789,1048,983,382
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,1,0,0,630,R,Radicali,Radicals,3.9732,26,789,1048,983,1296
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,37,630,S,Sinistra,Left,1.3,26,789,1048,983,465
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,1,0,39,630,SC,Scelta Civica,Civic Choice,6,26,789,1048,983,2156
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,5,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,789,1048,983,1030
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,1,0,8,630,UC,Unione / Centro,Union / Centre,6.1092,26,789,1048,983,226
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,1,630,USEI,Unione Sudamericana Emigrati Italiani,South American Union Italian Emigrants,7.4,26,789,1048,983,2671
ITA,Italy,2013-02-25,2013-04-27,Letta I,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,789,1048,983,974
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,2,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,789,1068,1048,927
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,6,630,CD,Centro Democratico,Democratic Centre,6,26,789,1068,1048,2153
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,69,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,789,1068,1048,596
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,9,630,FdI-CN,Fratelli d'Italia – Centrodestra Nazionale,Brothers of Italy -- National Centre-right,7.4,26,789,1068,1048,2154
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,18,630,LN,Lega Nord,North League,7.8007,26,789,1068,1048,1436
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,109,630,M5S,Movimento 5 Stelle,Five Star Movement,,26,789,1068,1048,2155
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,1,0,29,630,NCD,Nuovo Centrodestra | Alternativa Popolare,New Centre-Right | Popular Alternative,7.4,26,789,1068,1048,2268
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,1,1,297,630,PD,Partito Democratico,Democratic Party,2.6216,26,789,1068,1048,382
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,1,0,0,630,R,Radicali,Radicals,3.9732,26,789,1068,1048,1296
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,37,630,S,Sinistra,Left,1.3,26,789,1068,1048,465
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,1,0,39,630,SC,Scelta Civica,Civic Choice,6,26,789,1068,1048,2156
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,5,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,789,1068,1048,1030
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,1,0,8,630,UC,Unione / Centro,Union / Centre,6.1092,26,789,1068,1048,226
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,1,630,USEI,Unione Sudamericana Emigrati Italiani,South American Union Italian Emigrants,7.4,26,789,1068,1048,2671
ITA,Italy,2013-02-25,2013-11-18,Letta II,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,789,1068,1048,974
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,2,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,789,1079,1068,927
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,6,630,CD,Centro Democratico,Democratic Centre,6,26,789,1079,1068,2153
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,69,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,789,1079,1068,596
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,9,630,FdI-CN,Fratelli d'Italia – Centrodestra Nazionale,Brothers of Italy -- National Centre-right,7.4,26,789,1079,1068,2154
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,18,630,LN,Lega Nord,North League,7.8007,26,789,1079,1068,1436
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,109,630,M5S,Movimento 5 Stelle,Five Star Movement,,26,789,1079,1068,2155
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,1,0,29,630,NCD,Nuovo Centrodestra | Alternativa Popolare,New Centre-Right | Popular Alternative,7.4,26,789,1079,1068,2268
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,1,1,297,630,PD,Partito Democratico,Democratic Party,2.6216,26,789,1079,1068,382
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,1,0,0,630,R,Radicali,Radicals,3.9732,26,789,1079,1068,1296
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,37,630,S,Sinistra,Left,1.3,26,789,1079,1068,465
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,1,0,39,630,SC,Scelta Civica,Civic Choice,6,26,789,1079,1068,2156
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,5,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,789,1079,1068,1030
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,1,0,8,630,UC,Unione / Centro,Union / Centre,6.1092,26,789,1079,1068,226
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,1,630,USEI,Unione Sudamericana Emigrati Italiani,South American Union Italian Emigrants,7.4,26,789,1079,1068,2671
ITA,Italy,2013-02-25,2014-02-22,Renzi,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,789,1079,1068,974
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,2,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,789,1501,1079,927
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,6,630,CD,Centro Democratico,Democratic Centre,6,26,789,1501,1079,2153
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,69,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,789,1501,1079,596
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,9,630,FdI-CN,Fratelli d'Italia – Centrodestra Nazionale,Brothers of Italy -- National Centre-right,7.4,26,789,1501,1079,2154
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,18,630,LN,Lega Nord,North League,7.8007,26,789,1501,1079,1436
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,109,630,M5S,Movimento 5 Stelle,Five Star Movement,,26,789,1501,1079,2155
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,1,0,29,630,NCD,Nuovo Centrodestra | Alternativa Popolare,New Centre-Right | Popular Alternative,7.4,26,789,1501,1079,2268
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,1,1,297,630,PD,Partito Democratico,Democratic Party,2.6216,26,789,1501,1079,382
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,37,630,S,Sinistra,Left,1.3,26,789,1501,1079,465
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,39,630,SC,Scelta Civica,Civic Choice,6,26,789,1501,1079,2156
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,5,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,789,1501,1079,1030
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,1,0,8,630,UC,Unione / Centro,Union / Centre,6.1092,26,789,1501,1079,226
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,1,630,USEI,Unione Sudamericana Emigrati Italiani,South American Union Italian Emigrants,7.4,26,789,1501,1079,2671
ITA,Italy,2013-02-25,2016-12-12,Gentiloni,0,0,0,1,630,UV,Union Valdôtaine,Valdotanian Union,,26,789,1501,1079,974
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,2,630,+EU,+Europa,More Europe,6,26,1024,1532,1501,2737
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,1,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,1024,1532,1501,927
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,1,630,CD,Centro Democratico,Democratic Centre,6,26,1024,1532,1501,2153
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,106,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,1024,1532,1501,596
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,31,630,FdI-CN,Fratelli d'Italia – Centrodestra Nazionale,Brothers of Italy -- National Centre-right,7.4,26,1024,1532,1501,2154
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,2,630,IdV,Italia dei Valori,Italy of Values,4.8712,26,1024,1532,1501,693
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,1,0,124,630,LN,Lega Nord,North League,7.8007,26,1024,1532,1501,1436
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,1,0,227,630,M5S,Movimento 5 Stelle,Five Star Movement,,26,1024,1532,1501,2155
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,1024,1532,1501,2001
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,112,630,PD,Partito Democratico,Democratic Party,2.6216,26,1024,1532,1501,382
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,14,630,S,Sinistra,Left,1.3,26,1024,1532,1501,465
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,4,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,1024,1532,1501,1030
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,4,630,UC,Unione / Centro,Union / Centre,6.1092,26,1024,1532,1501,226
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,1,630,USEI,Unione Sudamericana Emigrati Italiani,South American Union Italian Emigrants,7.4,26,1024,1532,1501,2671
ITA,Italy,2018-03-04,2018-06-01,Conte I,0,0,0,1,630,one-seat,one seat,one seat,,26,1024,1532,1501,2302
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,2,630,+EU,+Europa,More Europe,6,26,1024,1603,1532,2737
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,1,630,AIE,Associativo Italiani all'Estero,Associative Italians Abroad,,26,1024,1603,1532,927
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,1,630,CD,Centro Democratico,Democratic Centre,6,26,1024,1603,1532,2153
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,106,630,FI-PdL,Forza Italia – Il Popolo della Libertà,Go Italy -- The People of Freedom,7.1459,26,1024,1603,1532,596
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,31,630,FdI-CN,Fratelli d'Italia – Centrodestra Nazionale,Brothers of Italy -- National Centre-right,7.4,26,1024,1603,1532,2154
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,1,0,0,630,IV,Italia Viva,Italy Alive,6,26,1024,1603,1532,2794
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,2,630,IdV,Italia dei Valori,Italy of Values,4.8712,26,1024,1603,1532,693
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,124,630,LN,Lega Nord,North League,7.8007,26,1024,1603,1532,1436
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,1,0,227,630,M5S,Movimento 5 Stelle,Five Star Movement,,26,1024,1603,1532,2155
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,1,1,0,630,PC,Presidente del Consiglio dei ministri,Prime minister,,26,1024,1603,1532,2001
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,1,0,112,630,PD,Partito Democratico,Democratic Party,2.6216,26,1024,1603,1532,382
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,1,0,14,630,S,Sinistra,Left,1.3,26,1024,1603,1532,465
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,4,630,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.4,26,1024,1603,1532,1030
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,4,630,UC,Unione / Centro,Union / Centre,6.1092,26,1024,1603,1532,226
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,1,630,USEI,Unione Sudamericana Emigrati Italiani,South American Union Italian Emigrants,7.4,26,1024,1603,1532,2671
ITA,Italy,2018-03-04,2019-09-05,Conte II,0,0,0,1,630,one-seat,one seat,one seat,,26,1024,1603,1532,2302
